State of Oregon Department of Environmental Quality,,,,,,,,,,
"Underground Storage Tank Facility List as of July 1, 2024",,,,,,,,,,
"Sorted by Zip Code, then by Facility Name",,,,,,,,,,
ID,FACILITY NAME,ADDRESS,CITY,ZIP,PHONE ,PERMITTEE,"#
ALL
Tank","#
ACTIVETANK","#
DECOMM
Tank","#
PERMITTank"
6502,ROUND-UP BONOCO,1004 SW COURT AVE,PENDLETON,97801,(503)422-7511,"GEORGE E BONBRIGHT, OWNER",5,,5,
1446,ROUND-UP CROP DUSTERS INC,PENDLETON MUNICIPAL AIRPORT,PENDLETON,97801,(541)276-3115,"BETTY SHOUN, SECRETARY/TREASURER",3,,,
4643,RWC INTERNATIONAL LTD,40275 Clark Lane,PENDLETON,97801,(541) 276-5515,Robert W Cunningham,4,1,3,1
12108,SAFEWAY GASOLINE #1642,203 SW 20TH STREET,PENDLETON,97801,(503) 657-6485,Tony Campos,3,3,,3
5363,SHARON OIL INC,339A HWY 11 NE,PENDLETON,97801,(503) 278-1606,"ESCO MESSER, CONTRACT OPERATOR",3,,3,
1817,"SHROYER, GLENN","STAR ROUTE, BOX 445",PENDLETON,97801,(503) 276-7079,"GLENN SHROYER, FARMER",3,,3,
5665,SMITH FROZEN FOODS INC,201 SW 16TH,PENDLETON,97801,(503)276-3711,DAVID JENSEN,2,,2,
1318,SOUTHGATE MARKET,701 SOUTHGATE,PENDLETON,97801,(541) 276-2028,ALEX HATTENHAUER,8,3,5,3
8978,"SPRATLING, CALVIN",76725 HELIX HWY,PENDLETON,97801,(541) 276-0816,"CALVIN SPRATLING, OWNER",1,,1,
11082,ST ANTHONY HOSPITAL,1601 SE COURT AVE,PENDLETON,97801,(503)278-3247,"GENE SLYE, DIRECTOR OF MAINTENANCE",1,,1,
12431,ST. ANTHONY HOSPITAL,2801 ST. ANTHONY DRIVE,PENDLETON,97801,(541) 969-8402/541-966-2194,Sean Reybum,1,1,,1
10076,SUNSHINE GAS 'N WASH,816 SOUTHGATE,PENDLETON,97801,(503)278-0099,"VERN KUBE, OWNER",8,,8,
10138,"THORNE, GLENN","HCR 34, BOX 560",PENDLETON,97801,(503) 276-6049,"GLENN THORNE, OWNER",2,,2,
1745,TOWNE PUMP #57,1413 SW EMIGRANT AVE,PENDLETON,97801,541-758-1500,JOHN TRUAX,3,,3,
8867,UMATILLA COUNTY ROAD DEPT,3920 WESTGATE RD,PENDLETON,97801,(541) 278-5424,Charlie,6,,6,
6476,UMATILLA ELECTRIC CO-OP ASSOC,700 NE HWY 11,PENDLETON,97801,(503) 567-6414,"WAYNE STEPHENS, SAFETY DIRECTOR",2,,2,
8320,UNION PACIFIC RR,PENDLETON SEC,PENDLETON,97801,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",3,,3,
10523,UNION PACIFIC RR - OLD BUS STATION,4TH & GOODWIN,PENDLETON,97801,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",2,,2,
11035,UNION PACIFIC RR - SHELL LEASE SITE,SW 9TH & EMIGRANT AVE,PENDLETON,97801,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",1,,1,
8613,UNITED PACIFIC #7180,2101 SE COURT AVE,PENDLETON,97801,(925) 884-0800,Michael Sanchez,9,3,,3
3200,USFS COMPOUND,1411 SE BYERS AVE,PENDLETON,97801,(503)567-1234,"JERRY JENSEN, FLEET MANAGER",4,,4,
2177,VIC JACK'S AUTO REPAIR,500 SW COURT ST,PENDLETON,97801,(503)276-8217,"VICTOR R JACK, CO-OWNER",1,,1,
9549,WEST RENTALS & SALES,3535 WESTGATE,PENDLETON,97801,(503) 276-7057,"CHARLES BROWN, OWNER",5,,5,
10095,WESTERN RADIATOR SHOP,1008 SE COURT PL,PENDLETON,97801,(503)276-6529,"WARREN PALMER, OWNER",6,,6,
6573,WESTERN STATES EQUIPMENT COMPANY,1849 SW COURT PL,PENDLETON,97801,(503)276-5812,"CLELL CUNNINGTON, SHOP MANAGER",2,,2,
10110,WESTGATE CENTER TEXACO,4216 WESTGATE,PENDLETON,97801,,,9,,9,
6537,WESTSIDE MOBIL SERVICE,1852 SW COURT PL,PENDLETON,97801,(503)422-7511,"PAUL PETTYJOHN JR, PRESIDENT",1,,1,
5276,WESTSIDE MOBILE SERVICE,1852 WESTGATE,PENDLETON,97801,(503)276-1921,ROY COMRIE,5,,5,
10519,WILDHORSE HELICOPTERS INC,5003 NW 'A' ST,PENDLETON,97801,(503) 276-3248,BRAD WAHL,2,2,,2
1376,WILSON CHEVRON,4314 WESTGATE,PENDLETON,97801,(503) 276-1662,"DALE E WILSON, DEALER",8,,8,
9579,WINTER AUTO CENTER,1510 SOUTHGATE,PENDLETON,97801,(503)276-3611,,1,,1,
12429,ZIEGLERS TRANSMISSION,1911 SW COURT AVE,PENDLETON,97801,(208) 908-5536,GARY HAWKINS/COLBY HALKER,1,,1,
10256,ADAMS CARDLOCK,155 Morrison St,Adams,97810,(541)276-3361,"SAM BYRNES, PRESIDENT",4,4,,4
1740,AGRI CHEMICAL,HWY 11,ADAMS,97810,(503) 566-3522,"BOB MCMILLAR, DISTRICT MANAGER",2,,2,
8878,B L DAVIS RANCH INC,76970 HWY 11,ADAMS,97810,(541) 861-9538,"B. F. DAVIS, PRESIDENT",7,,6,
8064,CHEVRON USA INC,HWY 11 - 8 MILE E OF PENDLETON,ADAMS,97810,(509) 547-1752,"K L RUDOLPH, TERMINAL SUPERINTENDENT",1,,1,
2192,HALES FARMING INC,"ROUTE 1, BOX 110",ADAMS,97810,(503) 276-2397,"MARK HALES, GENERAL MANAGER",1,,1,
397,JACK DUFF RANCHES INC,"ROUTE 1, BOX 62",ADAMS,97810,(503)276-2068,"JIM DUFF, STOCKHOLDER",2,,2,
3789,LIEUALLEN RANCH INC,THORNHOLLOW ROAD BOX 15,ADAMS,97810,(503) 566-3374,"SHELDON LIEUALLEN, PRESIDENT",2,,2,
11671,ROTHROCK RANCHES,48969 ADAMS ROAD,ADAMS,97810,(541) 276-6100,KENT ROTHROCK,1,,1,
9614,TUBBS RANCH INC,50326 TUBBS RANCH ROAD,ADAMS,97810,(503) 566-2221,"KELLY TUBBS, VP",4,,4,
8411,ARLINGTON BULK PLANT,1590 Highway 19,ARLINGTON,97812,(541) 296-3515,Alex Hattenhauer,3,,3,
12730,ARLINGTON MARKET,300 LOCUST ST,ARLINGTON,97812,(360) 201-8071,RAMAN MALHI,3,,,
6794,ARLINGTON PUBLIC SCHOOLS,1200 MAIN ST,ARLINGTON,97812,(503)454-2632,"LAURENCE R JONES, SUPERINTENDENT",1,,1,
8058,ARLINGTON SHELL,100 BEECH ST,ARLINGTON,97812,(541) 454-2621,RICHARD DEVIN,7,3,4,3
4670,"BARNETT, ERNEST J",STAR RT CLEM RD,ARLINGTON,97812,(503) 384-6493,"ERNEST J BARNETT, OWNER",3,,3,
7149,CHEMICAL WASTE MANAGEMENT OF THE NW,18177 CEDAR SPRINGS LN,ARLINGTON,97812,(541) 454-2030,Brian Grubbs/Lee moring,2,2,,2
9283,COLUMBIA RIDGE LANDFILL AND RECYCLING CE,18177 CEDAR SPRINGS LN,ARLINGTON,97812,(541) 454-2030,Brian Grubbs/Lee Moring,4,4,,4
1717,"DEVIN OIL CO., INC.",401 LOCUST,ARLINGTON,97812,(503)454-2617,"ALPHONSO POLLENTIER, DEALER",6,,6,
8879,GRONQUIST TEXACO,LOCUST ST & BEECH ST,ARLINGTON,97812,(503) 454-2911,"DENNIS GRONQUIST, OWNER",5,,5,
9031,LITTLEBROOK W & K INC,STAR ROUTE,ARLINGTON,97812,(503) 454-2524,"HAROLD KLEINBACH, OWNER",2,,2,
765,OR STATE HWY 4-9 ARLINGTON,HWY 19 - JOHN DAY HWY 1.2,ARLINGTON,97812,(503) 454-2702,"HOWARD STEWART, MAINTENANCE SUPERVISOR",5,,5,
8030,SLATT RADIO STATION,RHEA RD E OFF HWY 74,ARLINGTON,97812,(509)522-6239,"ORION L ALBRO, AREA OFFICE SUPER",1,,1,
7225,TRI-W FARMS,11 MILES S OF ARLINGTON ON HWY 19,ARLINGTON,97812,(503)454-2840,"KENNETH WALTERS, PARTNER",2,,2,
8309,UNION PACIFIC RR,ARLINGTON SEC TOOL HOUSE,ARLINGTON,97812,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",1,,1,
8310,UNION PACIFIC RR - HEPPNER JCT,MP 146.9,ARLINGTON,97812,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",1,,1,
8297,UNION PACIFIC RR - QUINTON TOOL HOUSE,BY TRACKS,BLALOCK,97812,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",1,,1,
6202,UNITED TELEPHONE CO/NW,1190 W. 1ST STREET,ARLINGTON,97812,(503) 295-2004,WILLIAM ARCHER,1,,1,
3279,AMERICAN FINE FOODS INC - WALLA WALLA,249 W MAIN,ATHENA,97813,(503) 566-2696,"ORRIN LYON, HARVEST MANAGER",3,,3,
10717,ATHENA CARDLOCK,130 S 3rd St,Athena,97813,(503)276-3361,"SAM BYRNES, OWNER",3,3,,3
236,ATHENA ONE-STOP,457 E. MAIN ST,ATHENA,97813,(541) 910-3956,Grant Richie or Lottie,7,4,3,4
6924,"ATHENA, CITY OF",N 2ND ST,ATHENA,97813,(503)566-3862,"ERIC PICKARD, PUBLIC WORKS SUPER",4,,4,
8902,BARNETT-RUGG INC,MARKET - THORNHOLLOW RD,ATHENA,97813,(503)566-2028,"ROBERT G PAHL, ACCOUNTANT",5,,5,
3881,FARM CHEMICALS,2ND & SHERMAN,ATHENA,97813,(503) 566-3533,"LYNN GOADE, BRANCH MANAGER",1,,1,
9131,FROESE FARMS,"ROUTE 1, BOX 60",ATHENA,97813,(503)566-2076,"PAUL FROESE, OWNER",2,,2,
9149,JOHNS RANCH INC,"BOX 637, 3RD ST",ATHENA,97813,(541) 969-8006,"Bob JOHNS, OWNER",2,,2,
7641,"JOHNS-SMITH-BEAMER, INC.",HELIX HWY,ATHENA,97813,(503) 566-3413,"L.L. BEAMER, PRESIDENT",5,,3,
10277,"LUISI TRUCK LINES, INC",CURRANT ST,ATHENA,97813,(503) 938-6606,WILLIAM LUISI,1,,1,
8163,NORTH STAR FARMS INC,GERKING FLAT RD,ATHENA,97813,(503)566-2097,"CHARLES BETTS, PRES",2,,2,
8743,PENDLETON GRAIN GROWERS,3RD & MAIN,ATHENA,97813,(503)567-5591,"GAYLE MARKS, RETAIN DIVISION MANAGER",1,,1,
8180,"ROL MORRISON OIL CO., (KEYLOCK)",3RD & CURRENT - NE CORNER,ATHENA,97813,(503)566-3844,"CHARLES P. GOOD, PRESIDENT",4,,4,
9000,S & M FARMING,PO BOX 540,ATHENA,97813,(503) 566-3364,"MELVIN SCHMIDTGALL, OWNER",2,,2,
9069,SUNNY COVE RANCH,"ROUTE 1, BOX 61",ATHENA,97813,(503)566-2085,ROBERT CONNON,2,,2,
3172,WESTON-MCEWEN HIGH SCHOOL,PO BOX 240,ATHENA,97813,(503) 566-3551,"VERLE BECHTEL, SUPERINTENDENT",2,,2,
5159,(NONE),2795 10TH ST,BAKER,97814,(503)523-3333,TOM BOOTSMA,3,,3,
12102,ALBERTSONS FUEL CENTER #3211,1010 CAMPBELL ST.,BAKER CITY,97814,(208) 598-0267,Gregory Sackos/Jesse Wees,6,3,3,3
5407,ANDERSON KEYLOCK,INDIANA ST & SUMPTER HWY,BAKER,97814,(503) 889-5715,D B ANDERSON INC,1,,1,
6656,ANIMAL CLINIC OF BAKER INC,2490 10TH ST,BAKER,97814,(503) 523-2771,"ELDEN DOSER, PRESIDENT",1,,1,
11439,BAKER AIR FORCE STATION - FORMERLY,3100 'H' ST,BAKER CITY,97814,(503) 326-6491,"JOHN TODD, CIVIL ENGINEER",1,,1,
5175,BAKER COUNTY,3050 'E',BAKER,97814,(503)523-6414 EX233,"RICK TRAW, ROADMASTER",5,,5,
5244,BAKER DAIRIES,2715 BROADWAY,BAKER,97814,(503)523-7735,"JAMES T FRAKES, OWNER",4,,4,
2694,BAKER FIRE DEPARTMENT,1616 2ND ST,BAKER,97814,(503)523-4140,"DON EVERSON, FIRE CHIEF",3,,3,
6766,BAKER GARAGE INC,1740 - 1780 WASHINGTON ST,BAKER,97814,(503)523-4454,"RANDY DAUGHERTY, SECRETARY/TREASURER",2,,2,
1682,BAKER MUNICIPAL AIRPORT,"ROUTE 2, BOX 215",BAKER,97814,(503) 523-5663,MICHAEL H TRINDLE,3,,3,
4816,BAKER RCAG,NW 1/4 SEC 26,BAKER,97814,(503) 334-9053,"REX STUCKER, SFO MANAGER",1,,1,
10,BAKER SANITARY LANDFILL SITE,QUARTZ RD,BAKER,97814,(503) 523-2626,"LOREN HENRY, MANAGER",1,,1,
9571,BAKER SANITARY SHOP,3048 CAMPBELL ST,BAKER CITY,97814,(503) 523-2626,"LOREN HENRY, MANAGER",1,,1,
10131,BAKER SNOW CAT GARAGE,NW 1/4 SEC 32 T10S R41E,BAKER,97814,(503)334-9053,"TOBY FOGELSONGER, SFO MANAGER",1,,1,
3753,BAKER TRUCK CORRAL,515 CAMPBELL ST,BAKER CITY,97814,(541) 523-3952,Kurt J. Miller,10,4,6,4
100,BAKER VALLEY HEAVY EQUIPMENT SALES,3110 10TH PO BOX 169,BAKER,97814,(503)523-9044,"BYRON J HENRY, PRESIDENT/OWNER",2,,2,
4817,BAKER VORTAC,NW 1/4 SEC 27,BAKER,97814,(503) 334-9053,"REX STUCKER, SFO MANAGER",2,,2,
7805,BAKER WARE YARD,3115 13TH ST,BAKER,97814,(503) 421-6324,"JACK ALBRIGHT, AREA MANAGER",2,,2,
6229,BLACK DISTRIBUTING INC,2150 BROADWAY,BAKER CITY,97814,541-523-4575,Shannon Black,5,4,1,4
4590,BLUE MOUNTAIN ASPHALT CO,E H ST,BAKER CITY,97814,(503) 523-4447,"DEAN GILL, MANAGER",2,,2,
4522,C & M FARM SUPPLY INC,2201 10TH ST,BAKER,97814,(503)963-3411,C & M FARM SUPPLY INC,3,,3,
5549,CASHWAY LUMBER CO,3205 10TH ST,BAKER,97814,(503) 523-4422,"DICK HINDMAN, OWNER/MANAGER",1,,1,
7504,"CATE, DONALD E",1435 2ND ST,BAKER,97814,(503) 523-4149,DONALD E CATE,1,,1,
1501,CHET SMITH MOTORS INC,2514 10TH,BAKER,97814,(503) 523-4122,CHET SMITH,2,,2,
8339,CITY AIRPORT,AIRPORT LANE,BAKER,97814,(503)523-6541,"JIM ADAMSON, DIRECTOR OF PUBLIC WORKS",3,,3,
8341,CITY CEMETERY,S BRIDGE ST,BAKER,97814,(503)523-6541,"JIM ADAMSON, DIRECTOR OF PUBLIC WORKS",1,,1,
8340,CITY GOLF COURSE,INDIANA AVE,BAKER,97814,(503)523-6541,"JIM ADAMSON, DIRECTOR OF PUBLIC WORKS",2,,2,
8338,CITY SHOP,7TH & PLACE ST,BAKER,97814,(503)523-6541,"JIM ADAMSON, DIRECTOR OF PUBLIC WORKS",4,,4,
5704,"CLARK, FLOY",2705 CARTER,BAKER,97814,(503) 523-2295,FLOY CLARK,1,,1,
4193,COOP SUPPLY,41198 HWY 30 - RT 1 BOX 2,BAKER CITY,97814,(541)523-7724,BRENT ELISON,4,,4,
4737,COOP SUPPLY,1555 DEWEY,BAKER,97814,(503)523-7724,"DURAND BREWSTER, MANAGER",3,,3,
10128,CURT'S YAMAHA,2223 10TH,BAKER,97814,(503)523-3500,"CURT MASTRUDE, OWNER",1,,1,
3832,"DANIELS, CHARLES H",3897 10TH ST,BAKER,97814,(503)523-5840,CHARLES H DANIELS,1,,1,
6743,"DEAN, DALLAS M",1925 AUBURN ST,BAKER,97814,(503) 963-8461,"A & B ENTERPRISES-DON WALDROP, SUPPLIER",5,,5,
5476,DICK HAYNES FARMTERIALS INC,POCAHONTAS RD PO BOX 1006,BAKER,97814,(503)523-6404,"CHRIS DUNN, VP",4,,4,
7082,E & T CARTER LOG INC,1729 COLORADO AVE,BAKER,97814,(503) 523-3268,"ELVIN CARTER, PRESIDENT",4,,4,
2476,ELK CREEK ENTERPRISES,890 ELM ST,BAKER,97814,(503) 523-3439,"VERNON G KNAPP, PRESIDENT",3,,3,
8828,ELLISON MOTORS INC,2615 10TH ST,BAKER CITY,97814,(503) 523-4488,"WILLIAM H ELLISON, SECRETARY/TREASURER",2,,2,
5656,EVERETT SCRIVNER TEXACO DISTRIBUTOR,3453 'H' ST,BAKER,97814,(503) 523-3230,"EVERETT SCHIVNER, TEXACO DISTRIBUTOR",1,,1,
3496,FARWEST CONCRETE CO,3203 15TH ST,BAKER CITY,97814,(503)523-5116,"ROBERT D GOODRICH, MANAGER",2,,2,
3461,FJF LOGGING COMPANY,85 INDUSTRIAL,BAKER,97814,(503)523-9230,"FJF LOGGING COMPANY, OWNER/PRESIDENT",3,,3,
11826,FLETCHER SHELL,940 HIGHWAY 7,BAKER CITY,97814,(208) 377-0024,Marla Gardiner,3,3,,3
6112,FRANKO #75,CORNER OF CAMPBELL & BAKER,BAKER,97814,(503)687-9200,"RON MCPHERSON, RETAIL MARKETING VP",4,,4,
8618,G & H CEMENT PRODUCTS CO,2960 EAST ST,BAKER,97814,(541)523-4301,"DELBERT R LINSCOTT, PRESIDENT",2,,,
5574,GARY N SMITH TRUCKING,2316 TRACY ST,BAKER,97814,(503) 523-3777,"GARY N SMITH, OWNER",2,,2,
4091,GAS AND SNACK,2212 10TH ST,BAKER CITY,97814,208-377-0024,Marla Gardner,3,3,,3
4056,GENERAL FARM SUPPLY INC,2975 10TH ST,BAKER CITY,97814,(208) 459-4371,GENERAL FARM SUPPLY INC PRES & GEN MGR,3,,3,
5248,GENERAL FARM SUPPLY INC,879 ELM ST,BAKER,97814,(503)459-4371,PRESIDENT MANAGER,3,,3,
3403,"GIBBS, CURT",1240 7TH,BAKER,97814,(503) 523-4681,CURT GIBBS,1,,1,
1146,"GILES, DON",275 Campbell St,Baker City,97814,(503)523-5114,"DONALD GILES, DEALER",6,,6,
2353,HUMBLES CAR WASH,2500 CEDAR ST,BAKER CITY,97814,541-519-6096,Randy Schiewe,11,5,,5
1606,JACKSON'S FOOD STORE #83,500 CAMPBELL STREET,BAKER CITY,97814,(208) 955-6282,Andrew Marvin,10,7,3,7
186,JACKSONS FOOD STORES #0172,1702 MAIN ST,BAKER CITY,97814,(541) 523-4581,DON GILES,5,5,,5
12729,LOVE'S TRAVEL STOP # 569,200 CAMPBELL ST,BAKER CITY,97814,(405) 423-8280,ZACK MOORE,14,14,,14
10700,MARVIN WOOD PRODUCTS,3665 17TH ST,BAKER CITY,97814,(503) 523-6318,"EVERETT VASSAR, PLANT MANAGER",1,,1,
12401,MAVERIK,1520 CAMPBELL ST,BAKER CITY,97814,(801) 936-5557,Alana May,4,4,,4
12745,"MAVERIK, INC.",42582 BEST FRONTAGE RD,BAKER CITY,97814,(801) 903-4710,Justin G Wood,5,4,,4
9748,ONE STOP MART 36,275 Campbell St,Baker City,97814,(541) 963-8461,Kamaljit Singh,4,1,3,1
3473,OR STATE FORESTRY,"2995 HUGHES LANE, ROUTE 1, BOX 211",BAKER,97814,(503)523-5031,"WAYNE EVANS, ASST UNIT FORESTER",2,,2,
1038,OR STATE HWY 5-13 BAKER,1050 S BRIDGE ST,BAKER CITY,97814,(503)523-4566,"TOM WILLIAMSON, MAINTENANCE SUPERVISOR C",5,,5,
7209,ORCHARD WOOD PRODUCTS,2747 PLACE ST,BAKER,97814,(503)523-3410,"S F HABERLE, PRESIDENT",1,,1,
52,OREGON TRAIL ELECTRIC CONSUMERS CO-OP,4050 17TH ST,BAKER CITY,97814,(503)523-3616,"R B ERWIN, AREA MANAGER",2,,2,
10141,OREGON TRAIL WEST RV PARK,RICHLAND INTERCHANGE I84,BAKER,97814,(503) 523-3988,"DON SHEPPARD, PARTNER",3,,3,
3716,P & E DIST CO INC,1320 7TH ST,BAKER,97814,(503)523-6558,"EDWARD ELMS, PRESIDENT/OWNER",3,,3,
7084,PHILLIPS 66 COMPANY #007475,HWY 30E,BAKER,97814,(918)661-6600,"RONALD K SMOLLER, COORDINATOR",11,,,
3022,PHILLIPS LONG FORD SALES INC,2300 MAIN ST,BAKER CITY,97814,(503)523-3625,"DANIEL PHILLIPS, GENERAL MANAGER",3,,3,
10685,PINE CREEK AUTO,3995 10TH ST,BAKER CITY,97814,(503) 523-3570,"CHARLES CHANDLER, TRUSTEE",2,,2,
5350,POE MOTOR CO INC,2505 BROADWAY,BAKER,97814,(503) 523-6344,"BOB SMITH, PRESIDENT",3,,3,
1757,RADFORD TRUCKING,"ROUTE 1, BOX 206A",BAKER,97814,(503) 523-9202,"DENNIS RADFORD, OWNER",4,,4,
10752,RENT A MOVIE,2036 BROADWAY,BAKER CITY,97814,(503) 963-2370,"DEAN L FIFE, OWNER/MANAGER",3,,3,
5138,"SAGNER, PAUL",50 INDUSTRIAL AVE PO BOX 232,BAKER,97814,(503)523-6277,"PAUL SAGNER, OWNER",2,,2,
2526,SAINT ALPHONSUS MEDICAL CENTER-BAKER CIT,3325 POCAHONTAS RD,BAKER CITY,97814,541-881-7265,Joseph P. Collins,2,1,1,1
7490,"SCHLINGMAN, H C",2410 10TH,BAKER,97814,(503)523-2454,H C SCHLINGMAN,2,,,
248,SHARON OIL OF BAKER CITY,1706 CAMPBELL ST,BAKER CITY,97814,(541) 523-9993,Shannon Black,3,,3,
10039,SMITH BROS MOVING SERVICE,3925 10TH ST,BAKER,97814,(503)963-7114,O C BRASETH,3,,3,
5240,SMITH BROTHERS MOVING,1780 2ND ST,BAKER,97814,(541) 523-4445,"WANDA JONES, OFFICE MANAGER",2,,,
5804,TRANSPORTATION SHOP,2990 'D' ST,BAKER CITY,97814,541-523-3468,"Wayne Paxton, TRANSPORTATION SUPERVISOR",5,,5,
648,TRIANGLE FARM SUPPLY INC,E HWY 30,BAKER,97814,(503) 523-4941,"WM M EMERY, PRESIDENT",2,,2,
4017,TYLER EQUIPMENT,S BRIDGE & ELM ST,BAKER,97814,(503)523-7768,"BRUCE JOHNSON, PROP OWNER",3,,3,
6884,UNION OIL PRODUCTS,9TH & PLACE,BAKER,97814,(503)523-4575,ROBERT L BLACK,1,,1,
8319,UNION PACIFIC RR,WEATHERBY SEC TOOL HOUSE,BAKER,97814,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",1,,1,
8330,UNION PACIFIC RR - BAKER TOOL HOUSE,2950 BROADWAY ST,BAKER CITY,97814,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",1,,1,
8095,US TIMBER COMPANY,600 DAVID ECCLES ROAD,BAKER CITY,97814,(503) 523-4404,DARRAL,10,,10,
7991,"USDAFS, BAKER COMPOUND",3285 11TH ST,BAKER,97814,(503)523-6391 X 769,"TOM SHUMAN, PROJECT & PLANNING ENGINEER",4,,4,
6188,USWEST - AUBURN RADIO - 010349,S26 T11S R40W,BAKER,97814,(503) 295-2004,WILLIAM ARCHER,1,,1,
5890,USWEST - BAKER CO - 010024,2050 VALLEY AVE,BAKER CITY,97814,(503) 295-2004,WILLIAM ARCHER,1,,1,
6294,USWEST - BAKER SOC - 010615,2905 11TH ST,BAKER,97814,(503) 295-2004,WILLIAM ARCHER,1,,1,
2621,VERNON C GOLAR CONSTRUCTION,3375 'J' ST,BAKER,97814,(503)523-2245,VERNON C GOLAR,1,,1,
2404,WILLIAMS CLEANERS,1935 VALLEY AVE,BAKER CITY,97814,(503) 523-3651,"MIKE WILLIAMS, OWNER",2,,2,
7924,WOOTERS TIRE SERVICE,3415 10TH,BAKER,97814,(503)523-6339,"RAY ILLINGSWORTH, MANAGER",1,,1,
1134,AT&T - ELKHORN TD-2 ELKHORN Q5670,11.1 MI SSE OF CY,BATES,97817,(503) 389-8126,"R M GRIFFETH, OPERATIONS SUPERVISOR",1,,1,
7136,AUSTIN HOUSE,HWY 26 JCT HWY 7,BATES,97817,(503)448-2387,,3,,3,
755,OR STATE HWY 5-14 AUSTIN,STAR RT BOX 16,BATES,97817,(503) 448-2416,"DALE JOHNSON, HWY. MAINTENANCE WORKER 2",5,,5,
9999,"BAKER, HAROLD C","ROUTE 1, BOX 49-F, KUNZE RD",BOARDMAN,97818,(503),"HAROLD C BAKER, PERMITTEE",1,,1,
7079,BOARDMAN AUTO REPAIR,101 FRONT ST,BOARDMAN,97818,(503) 481-3456,DELBERT TURNER,5,,5,
8882,BOARDMAN CARDLOCK,71096 Yates Lane,BOARDMAN,97818,(541) 481-4876,Doug Devin,6,6,,6
244,BOARDMAN CHEVRON,101 MAIN ST,BOARDMAN,97818,(541) 481-4876,"RICHARD DEVIN, OWNER",8,3,5,3
6519,BOARDMAN MOBIL SERVICE,100 FRONT ST,BOARDMAN,97818,(503)422-7511,"SKIP PETTYJOHN, PRESIDENT",4,,4,
5779,BOARDMAN PARK & RECREATION DISTRICT,"100 W MARINE DR, BOX 8",BOARDMAN,97818,(503) 481-7217,"DENNIS BARRICK, PARK RANGER",2,,2,
833,BOARDMAN PLANT,TOWER RD,BOARDMAN,97818,(503) 464-7987,Nuria Claudio-Mariages,9,,8,
12090,"BOARDMAN POWER HOLDINGS, LLC",79585 Rippee Rd,Boardman,97818,(541) 571-0062,Albrecht H. Langenburg,1,1,,1
8207,BOARDMAN REMOTE TEST FACILITY,78433 TOWER ROAD,BOARDMAN,97818,(503)481-3187,SECURITY,2,,2,
4188,BOARDMAN SHELL,101 FRONT ST,BOARDMAN,97818,(503) 481-4876,RICHARD G. DEVIN,8,,8,
8459,"BOARDMAN, CITY OF - SEWER SYSTEM",SW FRONT ST - WILDLIFE AREA,BOARDMAN,97818,(503)481-7415,"BARRY BEYELER, WATER SUPERINTENDANT",1,,1,
8460,"BOARDMAN, CITY OF - SEWER SYSTEM",COLUMBIA AVE AT N MAIN ST,BOARDMAN,97818,(503)481-7415,"BARRY BEYELER, WATER SUPERINTENDENT",1,,1,
8461,"BOARDMAN, CITY OF - SEWER SYSTEM",COLUMBIA AVE AT RIPPEE RD,BOARDMAN,97818,(503)481-7415,"BARRY BEYELER, WATER SUPERINTENDENT",1,,1,
4240,"BOARDMAN, CITY OF -- WATER PLANT",MARINE DR,BOARDMAN,97818,(503) 481-7415,"RICHARD RYAN, WATER SUPERINTENDENT",1,,1,
9888,BROADMAN CHIP RE-LOAD,20 MARINE DR PO BOX 615,BROADMAN,97818,(503)676-9183,"PAUL SUMNER, PERSONNEL & SAFETY DIRECTOR",1,,1,
7435,LAMB-WESTON INC,600 NE COLUMBIA AVE,BOARDMAN,97818,(503)481-2011,,2,,2,
12497,LOVE'S TRAVEL STOPS #650,78665 TOWER RD,BOARDMAN,97818,(405) 423-8280,Zach Moore,7,7,,7
5066,MAIN STREET MINI MART,100 MAIN ST N,BOARDMAN,97818,(503)296-3515,ALEX HATTENHAUER,9,3,6,3
10028,NAVAL WEAPONS SYSTEM TRAINING FACILITY,BOARDMAN,BOARDMAN,97818,(503) 481-2565,"W.R. MORGAN, LT, USN, OIC",2,,2,
5190,"RIVERCREST FARMS, INC.",71916 BOMBING RANGE RD,BOARDMAN,97818,(503) 481-6619,"ROBERT G. MUELLER, PRESIDENT",4,,4,
4901,RIVERSIDE HIGH SCHOOL,"BOX 140, BOARDMAN AVE",BOARDMAN,97818,(503) 481-7551,"EVERETT MOORE, ASST TRANSPORTATION SUPER",2,,2,
2228,"SHARKEY, WILLIAM P.",306 OLSEN RD,BOARDMAN,97818,(503)481-2661,WILLIAM P. SHARKEY,1,,1,
5424,SIMPLOT LIVESTOCK,THREE-MILE CANYON RD,BOARDMAN,97818,(503)481-7714,"LYAL MORSE, OFFICE MANAGER",4,,4,
